Date,DayOfWeek,DayOfMonth,Month,Is_Start_Of_Month,Is_End_Of_Month,Is_Weekend,Is_Holiday,Is_Vacation,Is_Exam_Period,Is_Fest,Days_Until_Holiday,DayOfWeek_Sin,DayOfWeek_Cos,Month_Sin,Month_Cos,Is_Broke_Weekend,Is_Rich_Weekend,WeekOfYear,DayOfYear,Target_Headcount,Target_1_Days_Ago,Target_2_Days_Ago,Target_3_Days_Ago,Target_7_Days_Ago,Target_14_Days_Ago,Target_21_Days_Ago,Target_3_Day_Avg,Target_3_Day_Std,Target_3_Day_Max,Target_3_Day_Min,Target_7_Day_Avg,Target_7_Day_Std,Target_7_Day_Max,Target_7_Day_Min,Target_14_Day_Avg,Target_14_Day_Std,Target_14_Day_Max,Target_14_Day_Min,Target_28_Day_Avg,Target_28_Day_Std,Target_28_Day_Max,Target_28_Day_Min,Target_EWMA_7,Target_EWMA_14,Trend_7_vs_28
2024-01-01,Monday,1,1,1,0,0,0,1,0,0,12.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,1,1,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-02,Tuesday,2,1,1,0,0,0,1,0,0,11.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,1,2,13.0,14.0,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,
2024-01-03,Wednesday,3,1,1,0,0,0,1,0,0,10.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,1,3,26.0,13.0,14.0,,,,,,,,,,,,,,,,,,,,,13.75,13.866666666666667,
2024-01-04,Thursday,4,1,1,0,0,0,1,0,0,9.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,1,4,27.0,26.0,13.0,14.0,,,,17.666666666666668,7.234178138070234,26.0,13.0,,,,,,,,,,,,,16.8125,15.484444444444446,
2024-01-05,Friday,5,1,1,0,0,0,1,0,0,8.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,1,5,20.0,27.0,26.0,13.0,,,,22.0,7.810249675906654,27.0,13.0,,,,,,,,,,,,,19.359375,17.019851851851854,
2024-01-06,Saturday,6,1,1,0,1,0,1,0,0,7.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,1,1,6,34.0,20.0,27.0,26.0,,,,24.333333333333332,3.785938897200181,27.0,20.0,,,,,,,,,,,,,19.51953125,17.417204938271606,
2024-01-07,Sunday,7,1,1,0,1,0,1,0,0,6.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,1,1,7,32.0,34.0,20.0,27.0,,,,27.0,6.999999999999999,34.0,20.0,,,,,,,,,,,,,23.1396484375,19.628244279835393,
2024-01-08,Monday,8,1,0,0,0,0,0,0,0,5.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,2,8,160.0,32.0,34.0,20.0,14.0,,,28.666666666666668,7.571877794400364,34.0,20.0,23.714285714285715,8.300889223737533,34.0,13.0,,,,,,,,,25.354736328125,21.277811709190672,
2024-01-09,Tuesday,9,1,0,0,0,0,0,0,0,4.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,2,9,195.0,160.0,32.0,34.0,13.0,,,75.33333333333333,73.33030296769087,160.0,32.0,44.57142857142857,51.39344038187865,160.0,13.0,,,,,,,,,59.01605224609375,39.77410348129858,
2024-01-10,Wednesday,10,1,0,0,0,0,0,0,0,3.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,2,10,194.0,195.0,160.0,32.0,26.0,,,129.0,85.80792504192138,195.0,32.0,70.57142857142857,73.87795598791551,195.0,20.0,,,,,,,,,93.01203918457031,60.4708896837921,
