Date,DayOfWeek,DayOfMonth,Month,Is_Start_Of_Month,Is_End_Of_Month,Is_Weekend,Is_Holiday,Is_Vacation,Is_Exam_Period,Is_Fest,Days_Until_Holiday,DayOfWeek_Sin,DayOfWeek_Cos,Month_Sin,Month_Cos,Is_Broke_Weekend,Is_Rich_Weekend,WeekOfYear,DayOfYear,Target_Headcount,Target_1_Days_Ago,Target_2_Days_Ago,Target_3_Days_Ago,Target_7_Days_Ago,Target_14_Days_Ago,Target_21_Days_Ago,Target_3_Day_Avg,Target_3_Day_Std,Target_3_Day_Max,Target_3_Day_Min,Target_7_Day_Avg,Target_7_Day_Std,Target_7_Day_Max,Target_7_Day_Min,Target_14_Day_Avg,Target_14_Day_Std,Target_14_Day_Max,Target_14_Day_Min,Target_28_Day_Avg,Target_28_Day_Std,Target_28_Day_Max,Target_28_Day_Min,Target_EWMA_7,Target_EWMA_14,Trend_7_vs_28
2025-01-06,Monday,6,1,1,0,0,0,0,0,0,5.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,2,6,205.0,55.0,23.0,40.0,22.0,,,39.333333333333336,16.01041327803043,55.0,23.0,30.428571428571427,18.26524151548639,55.0,10.0,,,,,,,,,33.28612756394809,39.837321999324466,
2025-01-07,Tuesday,7,1,1,0,0,0,0,0,0,4.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,2,7,272.0,205.0,55.0,23.0,10.0,5.0,,94.33333333333333,97.16652372773935,205.0,23.0,56.57142857142857,67.84997455872072,205.0,10.0,34.785714285714285,51.60229358562179,205.0,3.0,,,,,76.21459567296107,61.85901239941454,
2025-01-08,Wednesday,8,1,0,0,0,0,0,0,0,3.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,2,8,228.0,272.0,205.0,55.0,12.0,3.0,,177.33333333333334,111.11405551654269,272.0,55.0,94.0,101.69890199341715,272.0,12.0,53.857142857142854,80.816846247318,272.0,3.0,,,,,125.1609467547208,89.87781074615927,
2025-01-09,Thursday,9,1,0,0,0,0,0,0,0,2.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0,0,2,9,370.0,228.0,272.0,205.0,51.0,22.0,,235.0,34.044089061098376,272.0,205.0,124.85714285714286,105.37461517751572,272.0,23.0,69.92857142857143,91.58053562572401,272.0,10.0,,,,,150.8707100660406,108.29410264667138,
2025-01-10,Friday,10,1,0,0,0,0,0,0,0,1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,2,10,192.0,370.0,228.0,272.0,40.0,11.0,,290.0,72.69112738154497,370.0,228.0,170.42857142857142,133.3702329892958,370.0,23.0,94.78571428571429,120.29654293352841,370.0,10.0,,,,,205.65303254953045,143.18822229378188,
2025-01-11,Saturday,11,1,0,0,1,1,0,0,0,0.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,0,0,2,11,60.0,192.0,370.0,228.0,23.0,17.0,,263.3333333333333,94.11340676722594,370.0,192.0,192.14285714285714,120.33208019397622,370.0,23.0,107.71428571428571,120.32547436108358,370.0,10.0,,,,,202.23977441214782,149.69645932127764,
2025-01-12,Sunday,12,1,0,0,1,1,0,0,0,0.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,0,2,12,156.0,60.0,192.0,370.0,55.0,11.0,,207.33333333333334,155.56777729765676,370.0,60.0,197.42857142857142,112.20198623146435,370.0,55.0,110.78571428571429,118.36461176669874,370.0,10.0,,,,,166.67983080911085,137.73693141177395,
2025-01-13,Monday,13,1,0,0,0,0,0,0,0,5.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,3,13,296.0,156.0,60.0,192.0,205.0,22.0,,136.0,68.23488843692785,192.0,60.0,211.85714285714286,96.18459435105079,370.0,60.0,121.14285714285714,115.26481693031062,370.0,10.0,,,,,164.00987310683314,140.17200722353743,
2025-01-14,Tuesday,14,1,0,0,0,0,0,0,0,4.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0,0,3,14,312.0,296.0,156.0,60.0,272.0,10.0,5.0,170.66666666666666,118.68164699452619,296.0,60.0,224.85714285714286,101.12604110947976,370.0,60.0,140.71428571428572,120.28838972775678,370.0,10.0,,,,,197.00740483012487,160.9490729270658,
2025-01-15,Wednesday,15,1,0,0,0,0,0,0,0,3.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0,0,3,15,364.0,312.0,296.0,156.0,228.0,12.0,3.0,254.66666666666666,85.82152022268855,312.0,156.0,230.57142857142858,105.27876826606136,370.0,60.0,162.28571428571428,122.10930070507045,370.0,12.0,,,,,225.75555362259365,181.08919653679035,
